ip,lat,lon,city,country
37.155.176.144,37.9136,40.2172,Diyarbakır,TR
5.47.43.181,36.9862,35.3253,Adana,TR
85.98.57.35,38.3725,34.0254,Aksaray,TR
162.120.187.173,41.0138,28.9497,Istanbul,TR
88.236.167.94,37.9136,40.2172,Diyarbakır,TR
176.237.2.35,41.0138,28.9497,Istanbul,TR
157.66.54.162,-6.2886,106.7179,South Tangerang,ID
78.173.84.208,37.0594,37.3825,Gaziantep,TR
5.27.6.210,39.9199,32.8543,Ankara,TR
88.224.20.146,39.9199,32.8543,Ankara,TR
178.233.142.70,37.8713,32.4846,Konya,TR
88.229.198.91,41.4514,31.7931,Zonguldak,TR
212.253.161.195,36.9862,35.3253,Adana,TR
88.236.163.76,37.9136,40.2172,Diyarbakır,TR
88.224.162.78,37.1671,38.7939,Şanlıurfa,TR
52.90.17.127,39.0437,-77.4875,Ashburn,US
176.240.76.35,37.8713,32.4846,Konya,TR
31.155.26.97,41.0138,28.9497,Istanbul,TR
78.173.39.253,37.0594,37.3825,Gaziantep,TR
46.1.44.242,38.6908,35.5538,Talas,TR
95.6.127.6,41.2798,36.3361,Samsun,TR
88.235.200.105,40.3139,36.5544,Tokat,TR
78.190.236.194,40.1555,26.4127,Çanakkale,TR
88.236.182.74,39.7483,37.0161,Sivas,TR
31.145.188.85,40.7569,29.8147,Derince,TR
23.137.105.52,39.13,-94.5622,North Kansas City,US
176.240.246.79,37.8713,32.4846,Konya,TR
78.172.213.36,41.0138,28.9497,Istanbul,TR
95.10.22.56,40.1956,29.0601,Bursa,TR
31.223.96.4,38.4127,27.1384,İzmir,TR
78.181.46.105,41.0138,28.9497,Istanbul,TR
57.141.0.25,39.0062,-77.4286,Sterling,US
149.86.130.243,37.8842,32.4922,Selçuklu,TR
178.247.114.252,39.9199,32.8543,Ankara,TR
88.236.241.84,41.0138,28.9497,Istanbul,TR
176.235.144.3,41.0138,28.9497,Istanbul,TR
57.141.0.10,39.0062,-77.4286,Sterling,US
5.27.14.163,39.9199,32.8543,Ankara,TR
57.141.0.17,39.0062,-77.4286,Sterling,US
37.155.236.238,39.9199,32.8543,Ankara,TR
88.227.90.15,37.9136,40.2172,Diyarbakır,TR
5.229.121.35,38.7322,35.4853,Kayseri,TR
188.3.112.212,39.6492,27.8861,Balıkesir,TR
85.101.38.142,41.0138,28.9497,Istanbul,TR
176.89.7.127,38.4127,27.1384,İzmir,TR
78.190.242.190,40.1555,26.4127,Çanakkale,TR
57.141.0.19,39.0062,-77.4286,Sterling,US
82.222.239.233,40.1956,29.0601,Bursa,TR
57.141.0.13,39.0062,-77.4286,Sterling,US
162.120.187.45,41.0138,28.9497,Istanbul,TR
37.155.171.86,37.9136,40.2172,Diyarbakır,TR
85.106.184.199,38.7322,35.4853,Kayseri,TR
88.230.238.36,38.4127,27.1384,İzmir,TR
72.14.201.37,41.0138,28.9497,Istanbul,TR
85.109.238.217,40.6869,35.7135,Alakadı,TR
162.120.187.174,41.0138,28.9497,Istanbul,TR
5.229.15.122,36.9862,35.3253,Adana,TR
45.67.152.10,36.812,34.6389,Mersin,TR
78.178.3.237,37.1671,38.7939,Şanlıurfa,TR
88.243.68.54,40.1956,29.0601,Bursa,TR
94.120.130.81,37.0594,37.3825,Gaziantep,TR
31.142.31.141,38.4127,27.1384,İzmir,TR
90.129.204.206,59.3294,18.0687,Stockholm,SE
57.141.0.29,39.0062,-77.4286,Sterling,US
188.3.201.67,38.4127,27.1384,İzmir,TR
176.216.107.79,38.4127,27.1384,İzmir,TR
162.120.188.44,41.0138,28.9497,Istanbul,TR
66.249.93.75,50.8505,4.3488,Brussels,BE
109.108.24.144,60.1695,24.9354,Helsinki,FI
162.120.188.46,41.0138,28.9497,Istanbul,TR
217.131.125.78,39.9199,32.8543,Ankara,TR
176.237.106.55,39.9199,32.8543,Ankara,TR
78.173.23.81,38.7567,30.5433,Afyonkarahisar,TR
149.34.216.101,41.0138,28.9497,Istanbul,TR
88.225.133.85,37.9136,40.2172,Diyarbakır,TR
193.186.4.36,41.0138,28.9497,Istanbul,TR
192.178.10.33,33.749,-84.388,Atlanta,US
94.54.56.64,39.9199,32.8543,Ankara,TR
162.120.187.44,41.0138,28.9497,Istanbul,TR
176.33.70.251,41.0138,28.9497,Istanbul,TR
46.106.104.118,41.0138,28.9497,Istanbul,TR
88.236.128.91,41.0138,28.9497,Istanbul,TR
88.232.60.25,40.1419,29.9793,Bilecik,TR
46.154.123.46,39.1458,34.1639,Kırşehir,TR
176.54.120.66,41.0138,28.9497,Istanbul,TR
88.241.51.23,36.9081,30.6956,Antalya,TR
195.46.148.58,41.0318,28.9684,Istanbul,TR
57.141.0.16,39.0062,-77.4286,Sterling,US
31.145.232.233,38.4127,27.1384,İzmir,TR
88.244.166.191,37.0742,36.2478,Osmaniye,TR
170.205.30.55,34.0522,-118.2437,Los Angeles,US
88.236.105.35,39.9086,41.2769,Erzurum,TR
5.177.182.231,39.9086,41.2769,Erzurum,TR
5.25.26.214,38.3502,38.3167,Malatya,TR
162.120.187.126,41.0138,28.9497,Istanbul,TR
5.47.8.59,38.4127,27.1384,İzmir,TR
57.141.0.8,39.0062,-77.4286,Sterling,US
151.250.85.251,41.0138,28.9497,Istanbul,TR
162.120.188.45,41.0138,28.9497,Istanbul,TR
176.238.7.36,40.2644,29.6531,Yenişehir,TR
78.173.8.111,38.4946,43.3832,Van,TR
188.57.36.253,38.4946,43.3832,Van,TR
46.221.219.215,37.1671,38.7939,Şanlıurfa,TR
162.120.188.126,41.0138,28.9497,Istanbul,TR
72.14.201.33,41.0138,28.9497,Istanbul,TR
5.46.55.160,39.9199,32.8543,Ankara,TR
88.250.11.201,37.8713,32.4846,Konya,TR
78.170.5.96,40.6869,35.7135,Alakadı,TR
57.141.0.9,39.0062,-77.4286,Sterling,US
31.155.23.187,41.0138,28.9497,Istanbul,TR
88.235.207.124,40.3139,36.5544,Tokat,TR
78.187.201.160,39.9199,32.8543,Ankara,TR
57.141.0.4,39.0062,-77.4286,Sterling,US
83.135.7.92,52.5244,13.4105,Berlin,DE
57.141.0.20,39.0062,-77.4286,Sterling,US
57.141.0.6,39.0062,-77.4286,Sterling,US
88.253.144.224,41.2049,32.6277,Karabük,TR
88.234.226.85,37.7644,30.5522,Isparta,TR
88.230.43.19,38.7322,35.4853,Kayseri,TR
162.120.188.173,41.0138,28.9497,Istanbul,TR
57.141.0.24,39.0062,-77.4286,Sterling,US
78.175.48.33,39.9199,32.8543,Ankara,TR
176.216.188.104,39.9199,32.8543,Ankara,TR
5.229.117.116,38.7322,35.4853,Kayseri,TR
195.87.104.234,41.0138,28.9497,Istanbul,TR
86.50.228.95,64.2273,27.7285,Kajaani,FI
85.107.111.149,39.8453,33.5064,Kırıkkale,TR
78.160.143.12,39.9199,32.8543,Ankara,TR
57.141.0.18,39.0062,-77.4286,Sterling,US
31.223.123.210,37.8713,32.4846,Konya,TR
57.141.0.2,39.0062,-77.4286,Sterling,US
95.12.85.139,39.9199,32.8543,Ankara,TR
57.141.0.28,39.0062,-77.4286,Sterling,US
82.222.123.13,41.0138,28.9497,Istanbul,TR
78.171.136.59,41.0138,28.9497,Istanbul,TR
78.189.235.173,41.0138,28.9497,Istanbul,TR
195.87.192.137,41.0138,28.9497,Istanbul,TR
95.9.81.223,38.3502,38.3167,Malatya,TR
95.0.234.165,39.9199,32.8543,Ankara,TR
185.177.72.236,48.8534,2.3488,Paris,FR
81.214.127.82,41.0138,28.9497,Istanbul,TR
195.155.171.193,39.9199,32.8543,Ankara,TR
188.3.16.249,40.7806,30.4033,Adapazarı,TR
78.168.174.125,37.0742,36.2478,Osmaniye,TR
88.227.89.58,37.9136,40.2172,Diyarbakır,TR
176.237.63.30,41.0138,28.9497,Istanbul,TR
188.119.52.223,38.612,27.4265,Manisa,TR
176.238.184.28,39.9199,32.8543,Ankara,TR
95.10.140.245,39.9199,32.8543,Ankara,TR
212.253.170.240,36.9862,35.3253,Adana,TR
212.174.158.144,40.8028,29.4307,Gebze,TR
23.137.105.243,39.13,-94.5622,North Kansas City,US
57.141.0.11,39.0062,-77.4286,Sterling,US
176.90.194.244,39.9199,32.8543,Ankara,TR
31.143.163.254,40.1956,29.0601,Bursa,TR
57.141.0.23,39.0062,-77.4286,Sterling,US
88.236.81.23,40.1956,29.0601,Bursa,TR
212.154.68.143,40.9781,27.511,Tekirdağ,TR
95.3.36.90,41.0138,28.9497,Istanbul,TR
5.46.103.189,39.9199,32.8543,Ankara,TR
213.186.158.87,37.0742,36.2478,Osmaniye,TR
31.223.27.218,41.0138,28.9497,Istanbul,TR
78.182.151.247,41.0138,28.9497,Istanbul,TR
78.190.59.181,40.9778,37.8905,Ordu,TR
78.169.24.11,40.5489,34.9533,Çorum,TR
77.67.177.117,41.0138,28.9497,Istanbul,TR
94.55.156.141,37.0594,37.3825,Gaziantep,TR
57.141.0.14,39.0062,-77.4286,Sterling,US
94.55.153.9,39.9199,32.8543,Ankara,TR
95.65.214.175,39.9199,32.8543,Ankara,TR
94.235.38.26,41.2798,36.3361,Samsun,TR
46.221.76.22,39.9199,32.8543,Ankara,TR
72.14.201.35,41.0138,28.9497,Istanbul,TR
88.250.89.8,41.0138,28.9497,Istanbul,TR
162.120.187.172,41.0138,28.9497,Istanbul,TR
88.224.250.17,41.0138,28.9497,Istanbul,TR
78.176.173.203,39.9199,32.8543,Ankara,TR
176.216.225.96,38.612,27.4265,Manisa,TR
88.235.202.18,41.0138,28.9497,Istanbul,TR
85.153.236.1,36.7454,34.5226,Mezitli,TR
57.141.0.22,39.0062,-77.4286,Sterling,US
146.19.215.189,49.4453,11.0222,Nürnberg,DE
176.219.95.230,36.9862,35.3253,Adana,TR
82.222.122.160,41.0138,28.9497,Istanbul,TR
57.141.0.27,39.0062,-77.4286,Sterling,US
88.236.185.113,39.7483,37.0161,Sivas,TR
72.14.201.36,41.0138,28.9497,Istanbul,TR
88.230.90.218,41.0138,28.9497,Istanbul,TR
95.14.126.21,41.0138,28.9497,Istanbul,TR
141.0.12.87,52.374,4.8897,Amsterdam,NL
176.235.102.30,38.612,27.4265,Manisa,TR
72.14.201.34,41.0138,28.9497,Istanbul,TR
78.190.176.212,37.7742,29.0875,Denizli,TR
149.140.168.137,41.0138,28.9497,Istanbul,TR
95.7.4.17,41.0138,28.9497,Istanbul,TR
95.5.154.179,39.1458,34.1639,Kırşehir,TR
46.196.81.219,41.0138,28.9497,Istanbul,TR
88.236.96.224,39.9086,41.2769,Erzurum,TR
88.248.203.132,39.1458,34.1639,Kırşehir,TR
159.146.29.148,40.765,29.9293,İzmit,TR
57.141.0.5,39.0062,-77.4286,Sterling,US
57.141.0.26,39.0062,-77.4286,Sterling,US
46.104.24.67,41.0138,28.9497,Istanbul,TR
188.57.40.216,40.9479,29.1512,Maltepe,TR
176.33.240.93,39.9199,32.8543,Ankara,TR
88.244.46.44,41.0208,40.5219,Rize,TR
46.104.12.117,41.0138,28.9497,Istanbul,TR
37.155.140.97,37.9136,40.2172,Diyarbakır,TR
88.232.202.25,41.0138,28.9497,Istanbul,TR
5.46.132.151,41.0138,28.9497,Istanbul,TR
5.177.186.119,39.9086,41.2769,Erzurum,TR
78.173.34.194,37.0594,37.3825,Gaziantep,TR
176.232.156.69,37.8713,32.4846,Konya,TR
88.236.166.82,37.9136,40.2172,Diyarbakır,TR
88.255.183.34,41.0138,28.9497,Istanbul,TR
193.255.139.8,41.0138,28.9497,Istanbul,TR
3.122.180.158,50.1155,8.6842,Frankfurt am Main,DE
88.240.124.22,37.7742,29.0875,Denizli,TR
178.233.143.162,37.8713,32.4846,Konya,TR
185.233.247.124,37.7644,30.5522,Isparta,TR
176.236.196.218,39.9199,32.8543,Ankara,TR
176.88.120.51,38.7322,35.4853,Kayseri,TR
176.54.157.37,36.9081,30.6956,Antalya,TR
31.155.228.202,37.9136,40.2172,Diyarbakır,TR
95.5.189.218,41.0138,28.9497,Istanbul,TR
144.122.165.161,39.9199,32.8543,Ankara,TR
78.188.219.213,41.0138,28.9497,Istanbul,TR
88.244.91.99,41.0138,28.9497,Istanbul,TR
88.229.199.65,41.4514,31.7931,Zonguldak,TR
212.253.194.56,38.4127,27.1384,İzmir,TR
88.236.188.44,39.7483,37.0161,Sivas,TR
194.27.146.49,37.9293,41.9413,Siirt,TR
195.170.186.45,41.0138,28.9497,Istanbul,TR
188.132.143.174,37.8054,29.0424,Merkezefendi,TR
185.152.126.134,37.8713,32.4846,Konya,TR
88.241.93.95,38.3502,38.3167,Malatya,TR
5.229.117.85,38.7322,35.4853,Kayseri,TR
85.99.47.161,40.3522,27.9767,Bandırma,TR
78.185.224.89,38.4127,27.1384,İzmir,TR
82.222.239.117,40.1956,29.0601,Bursa,TR
31.143.103.165,38.3502,38.3167,Malatya,TR
94.235.33.21,41.2798,36.3361,Samsun,TR
94.235.253.92,36.9862,35.3253,Adana,TR
151.255.44.23,21.2703,40.4158,Ta’if,SA
88.236.102.42,39.9086,41.2769,Erzurum,TR
193.192.113.110,41.0138,28.9497,Istanbul,TR
149.86.141.79,37.8842,32.4922,Selçuklu,TR
46.196.146.16,37.0594,37.3825,Gaziantep,TR
212.156.57.62,41.0138,28.9497,Istanbul,TR
78.189.246.104,41.0138,28.9497,Istanbul,TR
176.220.93.85,36.9862,35.3253,Adana,TR
57.141.0.1,39.0062,-77.4286,Sterling,US
88.253.87.250,39.9199,32.8543,Ankara,TR
95.9.237.159,38.4946,43.3832,Van,TR
78.181.151.8,40.5489,34.9533,Çorum,TR
151.135.175.166,39.9199,32.8543,Ankara,TR
78.174.97.159,37.8713,32.4846,Konya,TR
51.68.84.2,48.5839,7.7455,Strasbourg,FR
5.47.129.50,41.0138,28.9497,Istanbul,TR
78.173.43.253,36.812,34.6389,Mersin,TR
46.197.73.64,38.7322,35.4853,Kayseri,TR
176.89.171.180,40.9479,29.1512,Maltepe,TR
31.145.35.132,40.767,29.7828,Körfez,TR
141.95.17.156,50.1155,8.6842,Frankfurt am Main,DE
37.154.248.236,41.0138,28.9497,Istanbul,TR
46.104.13.54,41.0138,28.9497,Istanbul,TR
176.236.115.70,38.7322,35.4853,Kayseri,TR
109.228.194.111,40.1956,29.0601,Bursa,TR
85.97.37.171,41.0138,28.9497,Istanbul,TR
31.145.241.143,37.0594,37.3825,Gaziantep,TR
88.227.89.128,37.9136,40.2172,Diyarbakır,TR
46.196.74.160,41.0138,28.9497,Istanbul,TR
212.156.78.126,36.9862,35.3253,Adana,TR
85.105.224.129,40.1956,29.0601,Bursa,TR
78.172.204.33,40.9778,37.8905,Ordu,TR
176.30.162.206,39.9199,32.8543,Ankara,TR
88.255.168.164,39.9199,32.8543,Ankara,TR
57.141.0.3,39.0062,-77.4286,Sterling,US
176.234.92.147,41.0138,28.9497,Istanbul,TR
46.2.5.46,41.0138,28.9497,Istanbul,TR
78.162.40.1,36.9081,30.6956,Antalya,TR
212.47.149.129,40.6828,46.3606,Ganja,AZ
85.103.111.198,41.0138,28.9497,Istanbul,TR
50.16.104.236,39.0437,-77.4875,Ashburn,US
178.233.33.35,39.6492,27.8861,Balıkesir,TR
78.187.48.223,41.5842,32.6414,Ulus,TR
178.243.253.168,41.0138,28.9497,Istanbul,TR
31.223.44.42,39.9199,32.8543,Ankara,TR
81.214.30.10,39.8453,33.5064,Kırıkkale,TR
46.2.138.183,41.0138,28.9497,Istanbul,TR
95.10.206.179,40.765,29.9293,İzmit,TR
88.247.54.60,41.2798,36.3361,Samsun,TR
159.146.84.130,38.7322,35.4853,Kayseri,TR
88.252.90.107,41.0138,28.9497,Istanbul,TR
31.206.80.24,38.7998,26.972,Aliağa,TR
85.110.245.148,41.1816,41.8217,Artvin,TR
176.234.113.63,39.9199,32.8543,Ankara,TR
57.141.0.30,39.0062,-77.4286,Sterling,US
85.102.56.239,37.8874,41.1322,Batman,TR
176.33.246.79,39.9199,32.8543,Ankara,TR
5.47.174.51,37.9136,40.2172,Diyarbakır,TR
37.201.193.244,51.2217,6.7762,Düsseldorf,DE
37.154.126.134,38.7322,35.4853,Kayseri,TR
212.156.156.10,40.765,29.9293,İzmit,TR
95.9.213.87,38.4946,43.3832,Van,TR
46.104.50.140,41.0138,28.9497,Istanbul,TR
46.197.168.96,38.4127,27.1384,İzmir,TR
159.146.96.68,41.2798,36.3361,Samsun,TR
88.228.35.165,36.5872,36.1735,İskenderun,TR
159.146.84.34,38.625,34.7122,Nevşehir,TR
94.235.237.185,36.9862,35.3253,Adana,TR
78.169.69.4,41.0138,28.9497,Istanbul,TR
23.137.105.125,39.13,-94.5622,North Kansas City,US
31.206.202.233,40.1956,29.0601,Bursa,TR
46.2.8.73,41.0138,28.9497,Istanbul,TR
195.175.60.154,39.9237,44.045,Iğdır,TR
178.245.69.167,40.1956,29.0601,Bursa,TR
176.55.124.94,41.0138,28.9497,Istanbul,TR
188.58.67.151,41.0138,28.9497,Istanbul,TR
45.146.130.98,50.8658,6.0625,Kerkrade,NL
31.145.199.194,39.9199,32.8543,Ankara,TR
176.43.193.100,36.9081,30.6956,Antalya,TR
195.175.62.30,36.9248,35.3567,Havutlu,TR
88.251.147.96,39.4242,29.9833,Kütahya,TR
88.227.252.29,39.9199,32.8543,Ankara,TR
85.102.33.161,37.1884,40.5772,Kızıltepe,TR
88.235.22.151,41.0138,28.9497,Istanbul,TR
176.55.216.155,41.0138,28.9497,Istanbul,TR
151.135.167.32,39.9199,32.8543,Ankara,TR
193.186.4.34,41.0138,28.9497,Istanbul,TR
188.124.30.47,40.2361,28.9707,Nilüfer,TR
88.245.103.180,39.4242,29.9833,Kütahya,TR
95.5.186.162,41.0138,28.9497,Istanbul,TR
95.7.6.94,41.0138,28.9497,Istanbul,TR
78.174.193.168,40.1956,29.0601,Bursa,TR
85.102.235.120,41.0138,28.9497,Istanbul,TR
78.162.90.45,41.0208,40.5219,Rize,TR
78.163.105.250,38.7322,35.4853,Kayseri,TR
195.175.11.18,37.9136,40.2172,Diyarbakır,TR
46.154.35.164,39.9199,32.8543,Ankara,TR
81.215.233.61,41.0138,28.9497,Istanbul,TR
151.135.94.81,41.0138,28.9497,Istanbul,TR
88.243.152.92,41.0138,28.9497,Istanbul,TR
85.96.125.95,40.8389,31.1639,Düzce,TR
78.190.157.190,41.0138,28.9497,Istanbul,TR
178.240.67.135,37.9136,40.2172,Diyarbakır,TR
151.135.10.182,41.0138,28.9497,Istanbul,TR
31.142.131.75,39.9199,32.8543,Ankara,TR
94.54.241.37,41.0138,28.9497,Istanbul,TR
31.206.146.30,39.9199,32.8543,Ankara,TR
176.219.149.221,41.0138,28.9497,Istanbul,TR
88.243.140.86,41.0138,28.9497,Istanbul,TR
88.230.122.86,40.1956,29.0601,Bursa,TR
173.230.146.22,37.5483,-121.9886,Fremont,US
95.10.18.208,40.1956,29.0601,Bursa,TR
45.227.255.74,52.5083,5.475,Lelystad,NL
37.154.63.72,38.7322,35.4853,Kayseri,TR
176.219.89.254,36.9862,35.3253,Adana,TR
37.155.226.249,39.9199,32.8543,Ankara,TR
178.246.251.123,39.9199,32.8543,Ankara,TR
95.10.25.89,40.1956,29.0601,Bursa,TR
78.164.207.116,37.0742,36.2478,Osmaniye,TR
88.229.102.149,37.3302,42.1848,Cizre,TR
88.245.37.105,41.0138,28.9497,Istanbul,TR
178.246.85.123,36.9862,35.3253,Adana,TR
212.156.62.54,39.9199,32.8543,Ankara,TR
78.182.140.34,41.0138,28.9497,Istanbul,TR
31.142.22.98,38.4127,27.1384,İzmir,TR
146.19.215.192,49.4453,11.0222,Nürnberg,DE
78.176.244.223,37.0742,36.2478,Osmaniye,TR
82.222.124.12,41.0138,28.9497,Istanbul,TR
31.155.131.211,37.1671,38.7939,Şanlıurfa,TR
85.98.22.114,41.0138,28.9497,Istanbul,TR
88.247.181.18,38.4127,27.1384,İzmir,TR
195.142.69.104,40.1956,29.0601,Bursa,TR
88.233.38.2,41.0138,28.9497,Istanbul,TR
78.189.110.30,41.0138,28.9497,Istanbul,TR
78.179.6.129,39.9199,32.8543,Ankara,TR
31.223.59.130,41.0138,28.9497,Istanbul,TR
95.70.201.221,41.0138,28.9497,Istanbul,TR
5.24.186.55,38.4127,27.1384,İzmir,TR
176.233.29.170,36.9081,30.6956,Antalya,TR
176.88.30.109,39.9199,32.8543,Ankara,TR
78.163.178.105,37.8713,32.4846,Konya,TR
31.223.83.157,41.0138,28.9497,Istanbul,TR
5.47.157.27,41.0138,28.9497,Istanbul,TR
95.223.56.182,51.3364,6.5538,Krefeld,DE
37.154.94.13,36.9862,35.3253,Adana,TR
78.190.215.203,41.0138,28.9497,Istanbul,TR
66.249.89.108,33.1963,-80.0143,Moncks Corner,US
78.162.42.160,36.9081,30.6956,Antalya,TR
178.233.93.4,37.0594,37.3825,Gaziantep,TR
78.180.33.226,36.812,34.6389,Mersin,TR
46.196.153.206,37.0594,37.3825,Gaziantep,TR
141.196.0.188,39.9199,32.8543,Ankara,TR
188.3.12.8,41.2798,36.3361,Samsun,TR
176.220.6.146,39.9086,41.2769,Erzurum,TR
176.219.103.164,41.0138,28.9497,Istanbul,TR
37.154.0.245,36.9862,35.3253,Adana,TR
213.186.148.105,36.9862,35.3253,Adana,TR
95.70.132.133,41.0138,28.9497,Istanbul,TR
46.2.60.112,41.0138,28.9497,Istanbul,TR
57.141.0.21,39.0062,-77.4286,Sterling,US
78.173.83.220,37.0594,37.3825,Gaziantep,TR
78.174.18.11,39.9199,32.8543,Ankara,TR
178.241.13.84,37.9136,40.2172,Diyarbakır,TR
95.1.13.113,38.6743,39.2232,Elazığ,TR
176.41.173.253,36.9081,30.6956,Antalya,TR
85.107.66.132,38.4127,27.1384,İzmir,TR
88.242.240.176,39.8453,33.5064,Kırıkkale,TR
176.238.175.86,39.9199,32.8543,Ankara,TR
88.252.142.139,39.9199,32.8543,Ankara,TR
5.229.68.20,36.812,34.6389,Mersin,TR
85.107.90.177,38.4127,27.1384,İzmir,TR
46.221.89.35,39.9199,32.8543,Ankara,TR
46.196.153.137,37.0594,37.3825,Gaziantep,TR
78.173.41.142,37.0594,37.3825,Gaziantep,TR
5.229.121.170,38.7322,35.4853,Kayseri,TR
31.142.70.131,38.4127,27.1384,İzmir,TR
94.109.153.227,50.8536,3.51,Wortegem,BE
5.47.139.209,41.0138,28.9497,Istanbul,TR
85.99.100.19,40.1956,29.0601,Bursa,TR
176.236.71.58,41.0138,28.9497,Istanbul,TR
95.70.135.193,41.0138,28.9497,Istanbul,TR
78.135.94.170,41.0138,28.9497,Istanbul,TR
78.190.4.189,41.4264,32.0756,Çaycuma,TR
5.176.147.144,39.9199,32.8543,Ankara,TR
159.146.86.225,38.7322,35.4853,Kayseri,TR
5.176.233.127,37.9136,40.2172,Diyarbakır,TR
46.221.144.40,37.1671,38.7939,Şanlıurfa,TR
212.253.179.150,36.9862,35.3253,Adana,TR
85.108.194.206,41.0138,28.9497,Istanbul,TR
95.214.149.142,47.3667,8.55,Zürich,CH
46.154.121.124,38.7322,35.4853,Kayseri,TR
185.174.22.131,37.8713,32.4846,Konya,TR
176.237.216.65,37.1671,38.7939,Şanlıurfa,TR
5.133.93.123,41.5667,23.7333,Gotse Delchev,BG
193.218.40.153,40.9211,26.3827,İpsala,TR
176.238.28.37,40.1956,29.0601,Bursa,TR
31.223.100.93,40.1956,29.0601,Bursa,TR
176.7.178.204,49.4542,11.0775,Nürnberg,DE
78.169.17.186,40.7358,31.6061,Bolu,TR
31.145.143.230,40.767,29.7828,Körfez,TR
212.154.66.157,41.0138,28.9497,Istanbul,TR
212.253.199.192,38.4127,27.1384,İzmir,TR
176.236.115.80,38.7322,35.4853,Kayseri,TR
5.176.29.3,36.9081,30.6956,Antalya,TR
46.2.11.44,41.0138,28.9497,Istanbul,TR
85.100.65.180,41.0138,28.9497,Istanbul,TR
188.3.235.95,38.6743,39.2232,Elazığ,TR
94.54.29.234,39.9199,32.8543,Ankara,TR
172.93.148.164,42.8865,-78.8784,Buffalo,US
95.70.140.28,41.0138,28.9497,Istanbul,TR
176.240.148.14,37.0594,37.3825,Gaziantep,TR
178.242.214.50,41.0138,28.9497,Istanbul,TR
185.153.248.242,41.0138,28.9497,Istanbul,TR
188.57.54.37,38.3502,38.3167,Malatya,TR
78.172.205.203,40.9778,37.8905,Ordu,TR
85.104.66.110,39.6492,27.8861,Balıkesir,TR
46.154.49.163,39.9199,32.8543,Ankara,TR
208.84.102.4,39.0997,-94.5786,Kansas City,US
95.70.218.37,41.0138,28.9497,Istanbul,TR
31.223.35.101,41.0138,28.9497,Istanbul,TR
46.154.121.138,38.7322,35.4853,Kayseri,TR
151.250.19.172,41.0138,28.9497,Istanbul,TR
77.67.186.67,41.0138,28.9497,Istanbul,TR
88.234.219.240,37.7644,30.5522,Isparta,TR
46.104.50.238,41.0138,28.9497,Istanbul,TR
78.185.11.228,41.0138,28.9497,Istanbul,TR
176.41.50.47,38.4127,27.1384,İzmir,TR
31.206.184.124,41.0138,28.9497,Istanbul,TR
88.229.2.252,41.5842,32.6414,Ulus,TR
23.137.105.254,39.13,-94.5622,North Kansas City,US
78.180.135.225,41.0138,28.9497,Istanbul,TR
95.5.125.144,41.0138,28.9497,Istanbul,TR
212.21.156.30,41.9342,25.5556,Haskovo,BG
88.242.251.231,36.9862,35.3253,Adana,TR
95.13.161.196,39.9199,32.8543,Ankara,TR
95.8.97.162,40.5489,34.9533,Çorum,TR
78.161.30.103,37.9136,40.2172,Diyarbakır,TR
193.255.152.103,41.6772,26.556,Edirne,TR
88.243.152.189,41.0138,28.9497,Istanbul,TR
47.79.118.217,1.2897,103.8501,Singapore,SG
5.176.106.88,41.0138,28.9497,Istanbul,TR
46.197.254.189,40.7358,31.6061,Bolu,TR
94.235.225.160,36.9862,35.3253,Adana,TR
88.246.97.171,37.0742,36.2478,Osmaniye,TR
212.253.178.130,36.9862,35.3253,Adana,TR
141.0.13.31,52.374,4.8897,Amsterdam,NL
176.220.47.49,41.2798,36.3361,Samsun,TR
176.236.194.32,39.7767,30.5206,Eskişehir,TR
78.190.237.106,40.4084,26.6717,Gelibolu,TR
88.238.154.53,41.0138,28.9497,Istanbul,TR
46.1.83.48,41.0138,28.9497,Istanbul,TR
188.119.4.232,37.3131,40.7436,Mardin,TR
37.155.189.51,37.9136,40.2172,Diyarbakır,TR
94.54.233.86,41.0138,28.9497,Istanbul,TR
46.1.104.121,38.4127,27.1384,İzmir,TR
176.33.246.39,39.9199,32.8543,Ankara,TR
85.107.68.170,38.4127,27.1384,İzmir,TR
176.219.167.121,37.8713,32.4846,Konya,TR
5.47.182.178,37.9136,40.2172,Diyarbakır,TR
46.104.50.100,41.0138,28.9497,Istanbul,TR
23.137.105.224,39.13,-94.5622,North Kansas City,US
46.155.53.17,39.9199,32.8543,Ankara,TR
85.106.128.122,36.9862,35.3253,Adana,TR
95.65.216.70,39.9199,32.8543,Ankara,TR
178.240.167.4,38.4127,27.1384,İzmir,TR
88.241.94.120,38.3502,38.3167,Malatya,TR
94.235.254.246,36.9862,35.3253,Adana,TR
78.186.254.123,41.0138,28.9497,Istanbul,TR
92.44.26.63,39.9199,32.8543,Ankara,TR
31.145.35.194,36.2066,36.1572,Antakya,TR
38.10.68.135,37.8842,32.4922,Selçuklu,TR
78.179.148.188,41.0138,28.9497,Istanbul,TR
46.1.106.135,38.6735,29.4058,Uşak,TR
46.221.134.100,36.812,34.6389,Mersin,TR
78.160.109.121,39.9086,41.2769,Erzurum,TR
5.47.243.157,39.9199,32.8543,Ankara,TR
212.156.88.46,38.4127,27.1384,İzmir,TR
94.55.173.60,37.8713,32.4846,Konya,TR
93.236.187.76,48.8844,8.6989,Pforzheim,DE
178.240.181.205,38.4127,27.1384,İzmir,TR
212.253.181.102,36.9862,35.3253,Adana,TR
